id,seller_id,source,title,description,category,subcategory,condition,price_cents,is_free,is_negotiable,zip_code,status,view_count,save_count,enquiry_count,external_url,posted_at,sold_at,buyer_id,sold_price_cents
30fdfafe-3c3f-4ffd-a8c2-435cf572e3f0,94fe657b-e446-422e-8233-465a217764d5,internal,Corporate Finance — full course bundle,,textbooks,,like_new,4500,false,true,10027,sold,6,1,1,,2026-05-05T03:13:16+00:00,2026-05-07T19:24:39+00:00,a65291d3-0e33-4ea9-afd9-e6056f5fec42,4300
7001eced-81cc-48d6-86bf-ccd5bc620ec1,32a7fe23-fa7e-4905-9afd-b6639736963d,internal,"Standing desk, electric, 140×65","Well used and it shows — a few dents and one sticky drawer, but it does its job. Bought it for a sublet that ended early. Easy pickup near Morningside Heights, evenings and weekends work best.",furniture,desks,used_fair,15000,false,true,10027,active,17,1,0,,2026-05-05T04:08:41+00:00,,,
7716f115-f514-4ba6-83ba-6a9b6648df85,e5760964-741a-49da-986c-c20413c5103c,internal,Anker power strip + USB-C hub,"Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. Bought it for a sublet that ended early. Collect from the Columbia gates; message me and we will find a time. Open to a small discount if you take it today.",electronics,,used_good,5500,false,true,10025,active,65,6,0,,2026-05-05T08:49:42+00:00,,,
ab560da3-0bd6-41d0-907d-b07c05a7ac61,8ced966b-96fc-45a7-b2fd-f43f6a26b92a,internal,"Epidemiology reader, spiral bound","Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Moving to a smaller place at the end of the month, so it needs a new home. Happy to hold it for a day if you need to arrange a car.",textbooks,,used_good,3000,false,false,10027,active,80,4,1,,2026-05-05T10:56:17+00:00,,,
7c8735ef-00bc-4329-ac8c-78be73600614,1c0c4b2f-60d7-4b18-b6d0-96a64e9d85cf,internal,"Small writing desk, birch",,furniture,desks,used_fair,3500,false,true,10027,active,14,1,1,,2026-05-06T02:25:29+00:00,,,
a0a79a2b-d919-4bc5-8e3b-4ccd67965fb3,6a68ec56-67f5-493e-810d-eb44598b0e94,internal,"Mechanical keyboard, black",Never used. Bought it in September and it has sat in the box since. Heading back home after this semester and cannot take it with me. Collect from the Columbia gates; message me and we will find a time.,electronics,,new,11000,false,false,10031,sold,30,3,1,,2026-05-06T02:26:29+00:00,2026-05-14T11:26:35+00:00,c99359a6-ecf8-4d27-a849-8d366cb10a8d,11000
0c3dd19d-64e1-4c6f-84d3-97ff49704e92,3508da09-a51b-4ff3-8e0e-ee486e956b89,internal,Folding dining table + 2 chairs,"Good condition overall — some honest wear, but nothing that affects using it. I am graduating in May and everything has to go before I move out. Pickup only, 3rd floor with an elevator — I can help carry it down to the street. Open to a small discount if you take it today.",furniture,sofas_tables,used_good,5500,false,false,10016,active,16,0,0,,2026-05-06T05:27:21+00:00,,,
1a368823-a32b-4755-99ce-e387582a693a,c83332b4-6631-4d8a-bf55-d7b4da6ef7d5,internal,"IKEA MALM bed frame, queen",,furniture,beds_mattresses,used_fair,5500,false,false,10451,active,18,3,0,,2026-05-06T13:34:10+00:00,,,
9f12037d-c412-4675-8a06-655a578a9531,459c517f-ee6e-4dd8-8e73-1f546778d794,internal,"IKEA HEMNES bed frame, twin XL","Good condition overall — some honest wear, but nothing that affects using it. Heading back home after this semester and cannot take it with me. Collect from campus; message me and we will find a time.",furniture,beds_mattresses,used_good,6000,false,true,10025,active,118,11,2,,2026-05-06T21:57:43+00:00,,,
152e377e-0c97-4ea2-bacc-90ad6f86724a,6f258066-979f-4da2-bba0-720da942d710,internal,"Coffee table, black-brown","Fair condition, priced to reflect it. Works fine, looks lived in. Heading back home after this semester and cannot take it with me. Happy to hold it for a day if you need to arrange a car.",furniture,sofas_tables,used_fair,4000,false,false,10025,reserved,82,11,0,,2026-05-06T23:42:29+00:00,,,
370c7ce1-1dc1-47a0-b24c-00eb998220f3,630fe4a8-7f3f-4f97-93c1-03feb895bbd5,internal,"Small writing desk, oak","Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. Bought it for a sublet that ended early. Cash or Venmo. I can meet near Morningside Heights any afternoon. I will throw in the matching lamp for free.",furniture,desks,used_good,5500,false,false,10029,sold,4,1,1,,2026-05-07T01:16:04+00:00,2026-05-22T11:32:49+00:00,dd6a0ad5-cbc7-4d17-8a8a-229cea78e52b,5500
fc8fc21e-61d8-41bb-a62a-cfa509cf3edc,bc9cbd74-f51e-47e9-ba77-1f2c017e9cca,internal,Wool scarf and glove set,"Genuinely like new. No marks, everything works exactly as it should. Finished the course, so I no longer need it. Easy pickup near Amsterdam Ave, evenings and weekends work best.",clothing,,like_new,2500,false,true,07310,sold,2,1,1,,2026-05-07T07:27:11+00:00,2026-05-12T17:04:06+00:00,780c8367-fbe3-4f3e-bb65-e449f49742c2,2500
3bac5c73-ae8e-4a74-8ed5-8568da0dc74e,ff1dc571-d626-480e-b098-a50d60c896af,internal,"Uniqlo down jacket, size M","Everything works. A couple of light marks from moving, nothing structural. I am graduating in May and everything has to go before I move out. Easy pickup near campus, evenings and weekends work best. Open to a small discount if you take it today.",clothing,,used_good,16000,false,true,10452,sold,21,5,1,,2026-05-07T08:50:54+00:00,2026-05-22T06:05:53+00:00,210c2b91-059f-411a-9302-7b1e3c1091de,15400
7d89e19f-0e54-4189-b610-2da5d1022eb6,ea8951c3-9063-4555-961a-8fcb0cc9fd92,internal,"Loveseat sofa, grey","Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. Finished the course, so I no longer need it. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",furniture,sofas_tables,used_good,28000,false,true,10025,active,60,3,0,,2026-05-07T12:48:37+00:00,,,
e15e1fef-31ab-4c14-8c72-133a2356f290,19d0052f-3a95-45b1-a564-0bcf21862cd4,internal,"Desk lamp, collect this week","Used it for about a month and it looks the same as the day I got it. Heading back home after this semester and cannot take it with me. Easy pickup near Morningside Heights, evenings and weekends work best.",free_stuff,,like_new,0,true,false,07302,sold,7,0,1,,2026-05-07T15:08:12+00:00,2026-06-04T05:11:58+00:00,d34b2b4a-bc0b-4ffd-83db-00f5cc6c937f,0
b865a300-0682-4c9d-a7b4-725f8e9e100c,2dac0197-e076-459a-8d9a-034a44933296,internal,Beats Studio3 headphones,Barely touched — I moved into a furnished place two weeks later. Heading back home after this semester and cannot take it with me. Collect from Morningside Heights; message me and we will find a time. I will throw in the matching lamp for free.,electronics,,like_new,11000,false,false,10031,active,12,0,0,,2026-05-07T21:50:59+00:00,,,
c259858e-b2e9-4c68-95f8-5251d6605b9a,54f26470-51db-447f-8c40-86bc6859b21b,internal,Managerial Economics (Pearson) 5th ed.,"Barely touched — I moved into a furnished place two weeks later. Upgraded to a bigger one and have no room for both. Pickup only, 3rd floor with an elevator — I can help carry it down to the street. I will throw in the matching lamp for free.",textbooks,,like_new,0,true,false,10030,active,30,3,0,,2026-05-08T05:03:51+00:00,,,
5104c04b-cbaa-409e-af93-b79adbf09765,29b08317-6763-47c6-93e5-e9d211886a27,internal,Wilson tennis racket + balls,"Barely touched — I moved into a furnished place two weeks later. Heading back home after this semester and cannot take it with me. Easy pickup near campus, evenings and weekends work best.",sports,,like_new,8000,false,false,10031,sold,4,1,1,,2026-05-08T09:20:35+00:00,2026-05-22T16:24:41+00:00,5f6d993c-4bf7-46a7-97c5-66326662827a,8000
b96f1e84-489e-4162-99c0-ccdc52e6e012,484b4933-21fa-4a46-904b-33017ff3857f,internal,"Standing fan, 3 speeds","Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Upgraded to a bigger one and have no room for both. Happy to hold it for a day if you need to arrange a car.",kitchen_home,,used_good,5000,false,true,10031,active,10,2,0,,2026-05-08T12:17:47+00:00,,,
0dbd51e4-3a9b-4807-a9a8-7ac99d93cf48,17bc3a75-830c-41bc-b847-8447593a7d03,internal,"Pair of dining chairs, white","Good condition overall — some honest wear, but nothing that affects using it. Moving to a smaller place at the end of the month, so it needs a new home. Easy pickup near campus, evenings and weekends work best. I will throw in the matching lamp for free.",furniture,chairs,used_good,3500,false,true,10025,active,90,6,1,,2026-05-08T15:58:16+00:00,,,
1d832c18-61aa-413b-a316-1c2a82cc6280,3dc6ba51-e546-4e5c-8e8a-6d0bb4c42691,internal,"Coffee table, birch","Good condition overall — some honest wear, but nothing that affects using it. Heading back home after this semester and cannot take it with me. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",furniture,sofas_tables,used_good,7500,false,false,10025,active,71,9,1,,2026-05-08T20:27:43+00:00,,,
efdfd867-c082-4542-be2d-d91f14ca5f6f,bf2702a9-36af-4152-9711-7fbe97eb016b,internal,Spalding basketball,"Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Bought it for a sublet that ended early. Easy pickup near Amsterdam Ave, evenings and weekends work best. Original box and instructions included.",sports,,used_good,2000,false,true,10031,sold,19,4,3,,2026-05-08T23:34:34+00:00,2026-05-14T03:38:48+00:00,29836ce5-4546-4ec6-b86e-0306757b6b8b,2000
2157db92-7ed0-4b07-a223-cd4257c59704,006cf2a0-aba4-468e-933a-b50f8c76a23f,internal,"Weight bench, folding","Used it for about a month and it looks the same as the day I got it. Moving to a smaller place at the end of the month, so it needs a new home. Cash or Venmo. I can meet near campus any afternoon.",sports,,like_new,14000,false,false,10027,active,19,0,1,,2026-05-09T01:31:37+00:00,,,
1266d7c0-db66-489a-8429-1e488673959e,7cbcbdd2-c81d-4c88-84cd-0c1ee4dcf86a,internal,Twin XL mattress + metal frame,"Some visible wear and a small chip on one corner. Happy to send more photos. Upgraded to a bigger one and have no room for both. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",furniture,beds_mattresses,used_fair,5500,false,false,10027,sold,8,0,0,,2026-05-09T05:27:09+00:00,2026-05-18T13:13:06+00:00,,5500
a043513d-61fa-4fe1-96e6-26b76d0e6846,cd268b95-fdcb-48b9-84de-2a4aac209d46,internal,"Doc Martens 1460, US 9","Good condition overall — some honest wear, but nothing that affects using it. Upgraded to a bigger one and have no room for both. Easy pickup near Amsterdam Ave, evenings and weekends work best.",clothing,,used_good,7500,false,true,10027,sold,4,0,1,,2026-05-09T08:04:33+00:00,2026-05-11T23:12:21+00:00,41583495-38b9-4f40-b6fe-64577f910a54,6900
d92c0c90-e701-4b62-9b05-7f8143d3407a,09df0479-c184-43eb-84fc-57806ea9743a,internal,"Data Structures (Pearson), international edition","Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. Heading back home after this semester and cannot take it with me. Collect from Morningside Heights; message me and we will find a time.",textbooks,,used_good,1900,false,true,10025,active,37,3,0,,2026-05-09T08:36:19+00:00,,,
389ae361-5fd8-46b1-a629-43e0f92973d9,61bc54ff-d92a-459a-b783-749eeba4b206,internal,"Winter boots, size XL, waterproof",,clothing,,used_good,8000,false,false,10010,draft,0,0,0,,2026-05-09T14:40:32+00:00,,,
b6dd1dd4-9925-4164-83e7-c9fbb3747604,5fe592da-0d87-421c-93e1-8e7df2988983,internal,Folding shopping cart,"Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Heading back home after this semester and cannot take it with me. Happy to hold it for a day if you need to arrange a car.",bikes_transport,,used_good,3500,false,true,10027,sold,3,0,0,,2026-05-10T01:38:10+00:00,2026-05-11T10:59:52+00:00,,3500
42f51fa0-a170-4df1-8f2a-fad9205ef216,7d2e833a-8242-43a6-93ca-e79df0b2cd59,internal,"Linear Algebra reader, spiral bound","Good condition overall — some honest wear, but nothing that affects using it. Finished the course, so I no longer need it. Collect from the Columbia gates; message me and we will find a time. I will throw in the matching lamp for free.",textbooks,,used_good,0,true,false,10025,sold,40,6,1,,2026-05-10T14:11:26+00:00,2026-05-27T16:07:19+00:00,29b08317-6763-47c6-93e5-e9d211886a27,0
6688f72d-c932-44b8-b55b-39798cb3f298,f49e78ea-0b5a-4e38-8d8e-fecf93a3488e,internal,Set of 4 mugs and 4 glasses,"Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Bought it for a sublet that ended early. Collect from campus; message me and we will find a time. Original box and instructions included.",kitchen_home,,used_good,1800,false,false,10026,sold,29,3,1,,2026-05-10T17:27:09+00:00,2026-05-12T08:53:48+00:00,a65291d3-0e33-4ea9-afd9-e6056f5fec42,1800
42d6bd70-2095-4b16-8a59-5606a1834209,f74c5434-3a39-4dc9-8fd0-1b4de52cff6b,internal,"Small writing desk, white",,furniture,desks,used_good,0,true,false,10128,sold,21,2,0,,2026-05-10T21:40:36+00:00,2026-05-16T17:45:38+00:00,,0
16cd69f5-802b-49b8-86c9-05c6e04bdeb4,fe1dae52-39dc-4990-be70-ac03aa8ee90a,internal,"IKEA SLATTUM bed frame, full","Fair condition, priced to reflect it. Works fine, looks lived in. Finished the course, so I no longer need it. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",furniture,beds_mattresses,used_fair,8000,false,false,10027,active,26,3,0,,2026-05-10T23:11:51+00:00,,,
e4cb58be-6e31-4d6b-af33-496b6be0b713,e86b6f1b-0a3d-47bb-b10e-f87bc5c17b57,internal,Hamilton Beach blender,Some visible wear and a small chip on one corner. Happy to send more photos. I am graduating in May and everything has to go before I move out. Cash or Venmo. I can meet near campus any afternoon.,kitchen_home,,used_fair,4000,false,true,10031,active,15,4,0,,2026-05-11T20:37:28+00:00,,,
609d84ba-c5d5-4d6a-8e81-53f5830e6806,373a53bb-6b51-442f-ac4b-1d028d9af863,internal,Folding dining table + 2 chairs,"Fair condition, priced to reflect it. Works fine, looks lived in. Bought it for a sublet that ended early. Happy to hold it for a day if you need to arrange a car. Open to a small discount if you take it today.",furniture,sofas_tables,used_fair,7500,false,true,10038,active,31,1,0,,2026-05-12T04:45:34+00:00,,,
75eab33d-073c-414a-8aa8-ebb3a1393c22,af42af94-15a3-4883-9130-24839fed9a09,internal,12-piece dinnerware set,"Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Bought it for a sublet that ended early. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",kitchen_home,,used_good,6000,false,false,10027,active,17,0,3,,2026-05-12T05:31:06+00:00,,,
fc08385b-878e-4380-95e1-3f6a1bf13a6b,b60473a7-fc1d-48a6-b979-2e6c324f1b4c,internal,"Corporate Finance reader, spiral bound","Barely touched — I moved into a furnished place two weeks later. Moving to a smaller place at the end of the month, so it needs a new home. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",textbooks,,like_new,2500,false,true,10027,active,67,8,1,,2026-05-12T05:34:45+00:00,,,
2251f4f1-ebeb-49af-a625-098151ae2abf,ce6ae59f-fc40-4e17-bf03-66f9d20b800f,internal,"Rain jacket, size XS","Genuinely like new. No marks, everything works exactly as it should. Finished the course, so I no longer need it. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",clothing,,like_new,5500,false,false,10044,sold,6,0,1,,2026-05-12T09:54:54+00:00,2026-05-14T05:53:59+00:00,faf9f76d-15dd-40c4-90fb-91488cd8bff1,5500
672cb9a8-23b2-417f-8f10-6417df21a9e9,828a88f5-8cb3-48a8-9e07-3db32ed9a35d,internal,"IKEA LAGKAPTEN desk 100×50, birch","Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Moving to a smaller place at the end of the month, so it needs a new home. Pickup only, 3rd floor with an elevator — I can help carry it down to the street. Original box and instructions included.",furniture,desks,used_good,5500,false,true,10027,active,69,5,0,,2026-05-12T14:31:01+00:00,,,
c45b1367-fb75-438f-9450-27b0a2b7a562,75fb3cc3-3a13-475e-9146-fa6c2c28ad75,internal,"3-drawer dresser, birch","Well used and it shows — a few dents and one sticky drawer, but it does its job. Moving to a smaller place at the end of the month, so it needs a new home. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",furniture,storage_shelving,used_fair,3500,false,false,10027,reserved,65,3,1,,2026-05-12T16:44:12+00:00,,,
bc39b2de-20b7-4ad7-9329-3580d531ec90,bf2e373c-d8de-4aa0-acb8-d8df0b844ebd,internal,Zojirushi electric kettle,"Fair condition, priced to reflect it. Works fine, looks lived in. Bought it for a sublet that ended early. Happy to hold it for a day if you need to arrange a car.",kitchen_home,,used_fair,3500,false,true,10033,sold,10,0,1,,2026-05-13T19:18:42+00:00,2026-06-25T12:40:50+00:00,16ec2a95-5cdd-472d-bb70-f569bc0cea3c,3400
0a4fa256-29d0-4908-b841-38e9d911d00d,5f6d993c-4bf7-46a7-97c5-66326662827a,internal,Hamilton Beach blender,"Used it for about a month and it looks the same as the day I got it. Upgraded to a bigger one and have no room for both. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",kitchen_home,,like_new,6000,false,false,10027,active,17,4,0,,2026-05-13T19:25:15+00:00,,,
8cdffc3e-c9a3-4f78-a471-b61cc707157e,3ae23a73-75a2-49e9-b24e-8c3459016993,internal,Folding dining table + 2 chairs,"Fair condition, priced to reflect it. Works fine, looks lived in. Heading back home after this semester and cannot take it with me. Cash or Venmo. I can meet near Morningside Heights any afternoon. Open to a small discount if you take it today.",furniture,sofas_tables,used_fair,3500,false,false,10037,active,79,9,0,,2026-05-13T21:29:31+00:00,,,
fffb85fc-2c3f-4152-a432-d3199583a261,76bd97a4-07c7-41e0-bb56-e614d523bb85,internal,"Assorted kitchen utensils, collect this week",Some visible wear and a small chip on one corner. Happy to send more photos. I am graduating in May and everything has to go before I move out. Happy to hold it for a day if you need to arrange a car.,free_stuff,,used_fair,0,true,false,10013,sold,12,1,1,,2026-05-13T22:10:57+00:00,2026-05-18T12:28:13+00:00,99348a51-08e9-4760-8822-b2f8debef37f,0
557fe4e7-26cc-403e-8469-e9d69452361d,819e531a-e9e2-4d6e-92fc-0f0bf2f0f251,internal,"Data Structures (McGraw-Hill), international edition",,textbooks,,like_new,4500,false,false,10028,active,133,16,3,,2026-05-13T23:07:00+00:00,,,
dcb4928f-33b6-4baa-9612-9d88407796f1,9c406b9d-cd77-4899-a023-48de9fc080a7,internal,"Coffee table, white","Genuinely like new. No marks, everything works exactly as it should. Finished the course, so I no longer need it. Cash or Venmo. I can meet near Amsterdam Ave any afternoon.",furniture,sofas_tables,like_new,13000,false,true,10027,active,97,9,2,,2026-05-14T09:08:20+00:00,,,
93039c0f-b5c3-4a99-a536-72ac922fdfd2,60e7746d-a14d-4134-a659-8644ea757f35,internal,12-piece dinnerware set,"Fair condition, priced to reflect it. Works fine, looks lived in. Moving to a smaller place at the end of the month, so it needs a new home. Collect from campus; message me and we will find a time.",kitchen_home,,used_fair,4500,false,false,11211,active,64,10,1,,2026-05-14T09:44:06+00:00,,,
3062bce7-7812-46ea-897b-c6f15cf056b2,0659bb5c-a162-488f-bda6-3659a00193c1,internal,"IKEA MALM bed frame, twin XL","Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Upgraded to a bigger one and have no room for both. Cash or Venmo. I can meet near 116th & Broadway any afternoon.",furniture,beds_mattresses,used_good,5500,false,false,10033,sold,4,1,0,,2026-05-14T11:32:45+00:00,2026-05-20T18:08:58+00:00,,5500
91e04afc-2cf8-478d-ac8e-0fbee2879c76,30af9bdd-a273-4b60-bac7-ca71cf3d5ef9,internal,"IPad Pro 11"", wifi",,electronics,,like_new,25000,false,true,10027,active,11,1,0,,2026-05-14T22:10:54+00:00,,,
c23fc4b9-9fb1-43b2-8215-4467e363b1e3,ef612f5a-faa9-4654-9788-291f8ab7522f,internal,"Small writing desk, birch","Good condition overall — some honest wear, but nothing that affects using it. Bought it for a sublet that ended early. Happy to hold it for a day if you need to arrange a car.",furniture,desks,used_good,0,true,false,10016,sold,24,1,1,,2026-05-14T22:43:38+00:00,2026-05-20T15:15:05+00:00,8bf8ea9f-72d9-48eb-928d-e17012efd91b,0
0bfba5b3-6d54-4b29-a0e6-f2318ae1f4ab,fdd43fca-ada6-4d98-94a5-dbc1afd11d57,internal,Wool scarf and glove set,"Barely touched — I moved into a furnished place two weeks later. Moving to a smaller place at the end of the month, so it needs a new home. Pickup only, 3rd floor with an elevator — I can help carry it down to the street. Open to a small discount if you take it today.",clothing,,like_new,1500,false,false,10468,active,20,2,1,,2026-05-15T05:47:25+00:00,,,
e4674562-846d-48dc-aeb9-1a8161f58f2e,61bc54ff-d92a-459a-b783-749eeba4b206,internal,"Samsung 32"" curved monitor + stand","Some visible wear and a small chip on one corner. Happy to send more photos. Moving to a smaller place at the end of the month, so it needs a new home. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",electronics,,used_fair,15000,false,false,10010,sold,2,0,1,,2026-05-15T07:16:09+00:00,2026-05-18T01:45:40+00:00,ae8523f3-49f1-45d4-ab29-0313676f12d0,15000
7febdda4-d4f7-42c1-8a5b-3b2a32aef295,44ee0402-719e-4795-b6d1-9697a6d0a515,internal,"IPad Pro 11"", wifi","Used it for about a month and it looks the same as the day I got it. Bought it for a sublet that ended early. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",electronics,,like_new,26000,false,false,11354,active,37,1,2,,2026-05-15T12:42:41+00:00,,,
aee5bcfa-4624-4b60-9453-d7d56d1174df,5fe592da-0d87-421c-93e1-8e7df2988983,internal,Anker power strip + USB-C hub,"Used it for about a month and it looks the same as the day I got it. Finished the course, so I no longer need it. Pickup only, 3rd floor with an elevator — I can help carry it down to the street. Can send more photos of any detail you want to see.",electronics,,like_new,7000,false,false,10027,active,25,4,0,,2026-05-15T12:49:21+00:00,,,
5a50114c-6798-45b6-b9d6-7b477ee4d8e2,3fc6331b-9394-4e27-8bfb-3d16fe1a97c0,internal,Wool scarf and glove set,Some visible wear and a small chip on one corner. Happy to send more photos. Bought it for a sublet that ended early. Happy to hold it for a day if you need to arrange a car.,clothing,,used_fair,1000,false,false,11354,sold,3,0,1,,2026-05-15T19:13:26+00:00,2026-05-18T15:00:11+00:00,29d5a494-6baf-4419-8eab-634d29535262,1000
712ef962-5cb2-4067-890a-4d2ebc88829b,4e2906a0-e445-4567-9bc3-c549a3448137,internal,"Desk lamp, collect this week",,free_stuff,,like_new,0,true,false,10032,active,19,3,0,,2026-05-15T19:44:26+00:00,,,
beb1905f-7c6e-46ed-bbc1-f0bc0bfa38c3,ba4e0520-1425-44b4-ba42-764ccd9799f7,internal,"Loveseat sofa, walnut","Everything works. A couple of light marks from moving, nothing structural. Moving to a smaller place at the end of the month, so it needs a new home. Easy pickup near 116th & Broadway, evenings and weekends work best. Original box and instructions included.",furniture,sofas_tables,used_good,8000,false,false,10027,active,20,6,0,,2026-05-16T05:52:42+00:00,,,
08649c76-8769-4532-b369-e289602aded8,9d8932ce-a55d-459a-ba8a-180a929fbfac,internal,"3-drawer dresser, black","Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Upgraded to a bigger one and have no room for both. Cash or Venmo. I can meet near campus any afternoon.",furniture,storage_shelving,used_good,4000,false,true,10027,active,28,2,0,,2026-05-16T08:23:18+00:00,,,
eca7fe1e-4990-4fc2-9085-43d2db37d456,b2fa8b95-5aab-4854-a682-06ac4d3c3500,internal,"Coffee table, oak","Everything works. A couple of light marks from moving, nothing structural. Heading back home after this semester and cannot take it with me. Happy to hold it for a day if you need to arrange a car.",furniture,sofas_tables,used_good,4500,false,false,10027,active,60,5,3,,2026-05-16T15:31:50+00:00,,,
b4f324ae-364c-45bc-a160-7da2215778c4,92b26b2d-f521-4368-bfd5-7368f4d4b7d2,internal,"Data Structures reader, spiral bound","Brand new, still sealed — I ordered the wrong size and the return window closed. I am graduating in May and everything has to go before I move out. Easy pickup near campus, evenings and weekends work best.",textbooks,,new,2500,false,false,11102,active,11,1,0,,2026-05-16T18:36:33+00:00,,,
f764070f-55d8-4eaf-9b11-3ad0678dfbf6,19d0052f-3a95-45b1-a564-0bcf21862cd4,internal,"Memory foam mattress topper, twin XL","Well used and it shows — a few dents and one sticky drawer, but it does its job. Upgraded to a bigger one and have no room for both. Easy pickup near 116th & Broadway, evenings and weekends work best.",furniture,beds_mattresses,used_fair,3500,false,false,07302,active,5,0,0,,2026-05-17T10:15:43+00:00,,,
9a9f7d77-7db2-4fd4-91de-c78f6932ca4f,17b21723-fa8f-407d-8126-f99b09b1578a,internal,Air purifier + spare filter,"Everything works. A couple of light marks from moving, nothing structural. I am graduating in May and everything has to go before I move out. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",kitchen_home,,used_good,9500,false,false,10027,active,25,7,0,,2026-05-18T03:48:56+00:00,,,
a2ed0f5d-3df2-46cd-99be-e5535ce5ffdf,67720afd-c98f-4042-88f8-4ee42ce6223e,internal,"3-drawer dresser, white","Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. Heading back home after this semester and cannot take it with me. Cash or Venmo. I can meet near campus any afternoon. Original box and instructions included.",furniture,storage_shelving,used_good,0,true,false,10027,sold,13,4,1,,2026-05-18T08:22:19+00:00,2026-05-22T21:28:17+00:00,60894dd1-d449-4366-a1f2-506c99644e4d,0
8e9ae8ca-7c26-4a8d-b0a6-eff88336f4b7,88cd8efd-6959-47db-8377-f4735e76c1f2,internal,Instant Pot Duo 6qt,"Fair condition, priced to reflect it. Works fine, looks lived in. Heading back home after this semester and cannot take it with me. Happy to hold it for a day if you need to arrange a car.",kitchen_home,,used_fair,0,true,false,10452,active,43,3,0,,2026-05-18T16:20:56+00:00,,,
5945a9d4-8ad4-417e-bffa-756e68f01558,1c53189a-7903-4dcb-97d6-29489110198e,internal,"Desk chair, black, adjustable","Genuinely like new. No marks, everything works exactly as it should. Finished the course, so I no longer need it. Cash or Venmo. I can meet near campus any afternoon. Open to a small discount if you take it today.",furniture,chairs,like_new,4000,false,false,07030,active,16,1,0,,2026-05-18T20:32:30+00:00,,,
4bcc6007-213d-4198-bf15-b9a9023173b5,5b98a245-2472-4236-8b6a-d34d8a01ce2d,internal,"Statistical Inference reader, spiral bound",,textbooks,,like_new,5000,false,true,10025,active,34,4,0,,2026-05-19T02:09:44+00:00,,,
6c4c8622-b974-4dcf-9b5a-af9cf7e8d465,ccada20f-a411-4dcd-be61-e8b73abf9a23,internal,Moving boxes — free to a good home,"Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. Heading back home after this semester and cannot take it with me. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",free_stuff,,used_good,0,true,false,10022,sold,2,0,1,,2026-05-19T08:20:12+00:00,2026-05-27T04:56:56+00:00,b6f4d635-89e6-4c7d-b21e-375b06a4dc27,0
606a700d-e16b-46d6-8e1e-c87ae80b6418,69546e0c-13bb-4597-8ce8-09cf53b9a4ff,internal,AirPods Pro headphones,"Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Bought it for a sublet that ended early. Easy pickup near 116th & Broadway, evenings and weekends work best.",electronics,,used_good,13000,false,false,10031,active,34,2,0,,2026-05-19T16:23:57+00:00,,,
0a399b20-d557-4a77-8b5f-c832b8be6e85,f74c5434-3a39-4dc9-8fd0-1b4de52cff6b,internal,"Weight bench, folding",,sports,,like_new,14000,false,false,10128,active,27,4,0,,2026-05-19T21:49:35+00:00,,,
b1981369-5135-4d63-aa37-322aad15b522,cbcba9e3-129e-437d-adc8-13aae5e788ac,internal,"3-drawer dresser, white","Everything works. A couple of light marks from moving, nothing structural. Finished the course, so I no longer need it. Happy to hold it for a day if you need to arrange a car. Open to a small discount if you take it today.",furniture,storage_shelving,used_good,0,true,false,10025,active,13,1,0,,2026-05-19T23:04:26+00:00,,,
34ef984c-4ea9-4374-b2f6-3f793ce0f059,4f1cb3c6-4a88-475a-b5e5-f34f7bdaa2fc,internal,"Microeconomics (Wiley), international edition","Genuinely like new. No marks, everything works exactly as it should. Upgraded to a bigger one and have no room for both. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",textbooks,,like_new,5500,false,false,10025,active,29,2,0,,2026-05-20T07:04:39+00:00,,,
